language	year	period	date	sentence
german	2021	Pre-ChatGPT	2021-11-03	Allerdings machen noch nicht alle Staaten mit: Zu den neuen Unterzeichnern zählt auch Brasilien, einer der fünf größten Methan-Emittenten der Welt.
german	2021	Pre-ChatGPT	2021-09-06	Allerdings macht der Produkteintrag einen handfesten Eindruck - es könnte demnach durchaus mehr dahinterstecken.
german	2021	Pre-ChatGPT	2021-07-21	Allerdings nicht durch den Verkauf eines eigenen Spielers.
german	2021	Pre-ChatGPT	2021-09-15	Allerdings sind in diesen Berechnungen noch keine Überhangs- und Ausgleichsmandate berücksichtigt.
german	2021	Pre-ChatGPT	2021-05-14	Allerdings sollte dieser Service ursprünglichen Planungen zufolge 35 Euro pro Charakter kosten.
german	2021	Pre-ChatGPT	2021-03-09	Allerdings sollte es in dieser Woche dafür noch zu früh sein.
german	2021	Pre-ChatGPT	2021-11-15	Allerdings sollte man die ganze Sache mit einer gewissen Vorsicht genießen, da eine offizielle Bestätigung seitens Ubisoft bisher aussteht.
german	2021	Pre-ChatGPT	2021-02-23	Allerdings sollten Sie während der Woche zumindest in der Mittagspause eine halbe Stunde flott spazieren gehen – um das lange Sitzen vor dem Computer auszugleichen.
german	2021	Pre-ChatGPT	2021-02-05	Allerdings sollte unbedingt eine Stornierung am selben Tag der Impfung vermieden werden, da die Bereitstellung des Impfstoffs einen zeitlichen Vorlauf benötigt.
german	2021	Pre-ChatGPT	2021-06-25	Allerdings wurde die Glasschiebetür massiv beschädigt: Der Sachschaden beträgt etwa 4.000 Euro.
german	2021	Pre-ChatGPT	2021-06-02	Alles bleibt an Ort und Stelle und das Fleisch wird trotzdem gründlich mehliert.
german	2021	Pre-ChatGPT	2021-08-01	Alle sechs Monate bekommt Irene Rapold einen Fragebogen zugeschickt, den sie am Laptop ausfüllt.
german	2021	Pre-ChatGPT	2021-08-09	Alles in allem war es wunderbar, dieses Wieder-Reisen-Können, sogar mit dem Flugzeug.
german	2021	Pre-ChatGPT	2021-10-23	Alles was über zwei Wochen hinaus gehe, sei kaum zu bewerten.
german	2021	Pre-ChatGPT	2021-04-29	Alle Vorgänge sind im Abschlussbericht dokumentiert und veröffentlicht.
german	2021	Pre-ChatGPT	2021-03-28	Alle wollen raus aus dem Land, und du kommst hierher.“
german	2021	Pre-ChatGPT	2021-05-29	Alle wünschen sich nach gut einem Jahr Ausnahmezustand mehr Normalität zurück.»
german	2021	Pre-ChatGPT	2021-05-19	Allfällige Strafen für die Linzer könnten drakonisch ausfallen.
german	2021	Pre-ChatGPT	2021-04-29	Allgemeine Sanktionen gegen das Land würden hingegen die Bevölkerung treffen.
german	2021	Pre-ChatGPT	2021-03-22	Allgemein habe die Pandemie die Arbeit der Polizei verändert, stellt die Kantonspolizei fest.
german	2021	Pre-ChatGPT	2021-09-27	Als Auslöser des technischen Defekts könnte den ersten Erkenntnissen zufolge ein Specht in Betracht kommen, der auf das Kabel eingehackt hatte.
german	2021	Pre-ChatGPT	2021-02-10	"Als außenstehender Investor kann ich das doch gar nicht leisten"", sagte der 44-Jährige."
german	2021	Pre-ChatGPT	2021-05-12	Als Beuys sich 1958 um eine Professur an der Kunstakademie bemühte, wollte Mataré das allerdings verhindern.
german	2021	Pre-ChatGPT	2021-04-14	"Als Bonus-CD zum Album gibt es das Live-Konzert ""I Want You To Stream!"", das Scooter am 27. März 2020 in Hamburg gegeben haben."
german	2021	Pre-ChatGPT	2021-05-03	Als Dagmar Gumnior verriet, dass sie im Alter von 14 Jahren ein Konzert der Metal-Band „Metallica“ in Kiel besuchte, platzte es aus Jauch: „Das ist aber hardcore!“
german	2021	Pre-ChatGPT	2021-11-08	Als den beiden in den Diensträumen der Polizei Blut für einen Alkoholtest abgenommen werden sollte, schlug der 23-Jährige einen Beamten.
german	2021	Pre-ChatGPT	2021-01-20	Als der 72-Jährige den Fahrer des Lieferwagens auf den Schaden anspricht, beschimpft ihn dieser.
german	2021	Pre-ChatGPT	2021-03-25	Als der Erwachsene nach dem Kind griff, ergriff es die Flucht.
german	2021	Pre-ChatGPT	2021-07-11	Als der französische Rockstar Johnny Hallyday und seine Frau Laeticia 2014 auf Instagram freizügig Fotos von ihrem Chalet in Gstaad posteten, geriet der Sänger ins Visier der französischen Justiz.
german	2021	Pre-ChatGPT	2021-08-04	Als der spätere Kaiser Titus Jerusalem im Jahr 70 n. Christus eroberte, flohen die letzten die Rebellen dorthin.
german	2021	Pre-ChatGPT	2021-07-11	Als DERWESTEN den Hund besuchte, wirkte er schon wieder völlig aufgeblüht und munter.
german	2021	Pre-ChatGPT	2021-04-01	Als der Zoo nach monatelanger Schließung wegen Corona Anfang März wieder öffnete, sah das knapp fünf Monate alte Tier zum ersten Mal viele Menschen vor seiner Anlage.
german	2021	Pre-ChatGPT	2021-10-20	Als die Beamt:innen eintrafen, seien aber einige Beteiligte geflüchtet.
german	2021	Pre-ChatGPT	2021-06-03	"Als die BLE 2018 erklärte, Teak aus Myanmar könne ""kaum noch legal"" nach Deutschland importiert werden, sollen es manche Holzhändler prompt über andere EU-Mitgliedsstaaten verfrachtet haben, wie die Naturschutzorganisation EIA herausgefunden haben will."
german	2021	Pre-ChatGPT	2021-04-07	Als die Guntramsdorfer Liedermacher Ulli und Tom Bayer Filmemacher Georg Gangoly ihren neu aufgenommenen Song vorgespielt haben, hat es nicht lange gedauert, bis die Geschichte von und für die vielen Superheldinnen und -helden fertig war.
german	2021	Pre-ChatGPT	2021-09-20	Als einer der ersten soll die Firma Schröder vom schnellen Internet profitieren.
german	2021	Pre-ChatGPT	2021-12-13	Als einer von ihnen den Fahrer bei geöffneter Tür ansprechen wollte, habe der Mann das Fahrzeug plötzlich ruckartig zurückgesetzt.
german	2021	Pre-ChatGPT	2021-12-10	Als ein Hotelangestellter anrief und ihm sagte, dass eine Kundin, die Stransbetten für das Feuerwerk bestellt hatte, ihre Geldbörse vermisste, konnte Adulsak sie beruhigen.
german	2021	Pre-ChatGPT	2021-09-26	Als ein nicht angeschlossenes Telefon klingelt, stellt Finney fest, dass er die Stimmen der vergangenen Opfer dieses Killers hören kann.
german	2021	Pre-ChatGPT	2021-07-04	Als er direkt darauf wieder zu seinem Fahrzeug zurückkehrte, hat ein unbekannter Täter das Portemonnaie gestohlen.
german	2021	Pre-ChatGPT	2021-01-01	Als erkrankt galten am Freitag noch 15. In Quarantäne waren 195. In Hirschhorn und Neckarsteinach blieben die Zahlen wie im gesamten Kreis Bergstraße unverändert.
german	2021	Pre-ChatGPT	2021-05-31	Als erster deutscher Basketballer seit 18 Jahren gewinnt der Ex-NBA-Profi den Titel in der europäischen Königsklasse.
german	2021	Pre-ChatGPT	2021-02-27	Als erster grosser deutscher Reiseveranstalter hat das Unternehmen angekündigt, voraussichtlich ab 31. Oktober Urlaub in der eigenen Hotelkette Allsun auf Mallorca, den Kanaren und Griechenland nur noch mit Corona-Impfung zu ermöglichen.
german	2021	Pre-ChatGPT	2021-09-08	"Als erster ""Schnelltest"" eignet sich eine Google-Suche der geplanten Marke durchaus – auf eine professionelle Markenrecherche und Prüfung sollte jedoch keinesfalls verzichtet werden."
german	2021	Pre-ChatGPT	2021-12-04	Als Franz und Sabine ihren Sohn zum ersten Mal sehen, sitzt er in sich zusammengesunken auf dem Boden.
german	2021	Pre-ChatGPT	2021-06-11	Als gar nichts mehr half, unterstellte man ihren immer zahlreicheren Kritikern sogar „Frauenfeindlichkeit“.
german	2021	Pre-ChatGPT	2021-06-21	Als „Geheimfavorit“ erwähnte „Die Zeit“ außerdem die Türkei, und warum auch nicht, waren nicht die Griechen 2004 Europameister geworden?
german	2021	Pre-ChatGPT	2021-02-06	Als genesen gelten 268 256 Menschen, 1871 mehr als am Vortag.
german	2021	Pre-ChatGPT	2021-02-27	Als großen Vorteil sieht die BVG den geringeren Lärm.
german	2021	Pre-ChatGPT	2021-05-10	Als Grund führte der CDU-Politiker an, dass bis Ende Mai alle Älteren in Deutschland bereits ein Impfangebot erhalten haben sollen.
german	2021	Pre-ChatGPT	2021-01-28	Als Grundlage für die Präsenzprüfungen hatte die Uni auf die Corona-Regeln des Landes verwiesen, die dies erlauben.
german	2021	Pre-ChatGPT	2021-06-01	Als Grundlage hierfür dienen Analysen der Deutschen Bundesbank.
german	2021	Pre-ChatGPT	2021-02-01	Als Grund nannte Spahn, dass die Impfstoff-Produktion derzeit „von der Hand in den Mund“ lebe - es finde keine Lagerhaltung statt, die Impfstoffe würden 24 Stunden am Tag produziert und gleich ausgeliefert, sagte der Minister.
german	2021	Pre-ChatGPT	2021-02-17	Als ich dann zur Besichtigung reinging, wusste ich: „Da bin ich zu Hause.“
german	2021	Pre-ChatGPT	2021-03-06	Als ich dieses Spiel 1989 das erste Mal in die Finger bekommen habe, wusste ich vieles nicht darüber.
german	2021	Pre-ChatGPT	2021-03-22	Als im Oktober 2019 ein externer Dienstleister die Tankstelle des Unternehmens übernahm und die Tätigkeit dort wegfiel, schickte Eurogate ihr dann die Änderungskündigung, die Gegenstand des Verfahrens vor dem LAG am Montag vergangener Woche war.
german	2021	Pre-ChatGPT	2021-10-26	"Als ""irreführend"" bezeichnet Christiane von Berg derzeit den Blick auf die Insolvenzzahlen in Deutschland."
german	2021	Pre-ChatGPT	2021-10-06	Als Justizministerin hatte Lambrecht für Schlagzeilen gesorgt, als sie in einem Gesetzesentwurf ausschließlich die weibliche Form verwendet und durchgehend von Arbeitnehmerinnen oder Verbraucherinnen gesprochen hatte.
german	2021	Pre-ChatGPT	2021-03-05	Als Karlmann stirbt und die Verbindung zu den Langobarden überflüssig wird, schickt Karl seine ungeliebte Ehefrau - Kinder gibt es keine - samt Mitgift und Gefolge zurück zu ihrem Vater.
german	2021	Pre-ChatGPT	2021-06-21	Als Kostümbildnerin hat sie unter anderem für Indiana Jones gearbeitet in «Raiders of the Lost Ark» von Steven Spielberg (1981); zudem hat sie die Ausstellung «Hollywood Costume» (2012) im Victoria & Albert Museum kuratiert.
german	2021	Pre-ChatGPT	2021-06-22	Als Kroatiens Abwehr den Ball nicht aus der Gefahrenzone bekam, fasste sich McGregor mittig vor der Strafraumgrenze ein Herz und schoss flach in die linke Ecke - die Heimfans schöpften nach dem ersten EM-Treffer seit 25 Jahren wieder Hoffnung.
german	2021	Pre-ChatGPT	2021-09-28	Als Mediziner werbe er deshalb dafür, dass sich alle mit dem Thema Organspende beschäftigen und sich im zweiten Schritt natürlich möglichst dafür entscheiden.
german	2021	Pre-ChatGPT	2021-08-22	Als Minister in Afghanistan beschäftigte sich der IT-Spezialist zuletzt mit dem Ausbau des Handynetzes für die Landbevölkerung.
german	2021	Pre-ChatGPT	2021-04-09	Als Mitglied des Bundesvorstandes fühle ich mich darin auch bestätigt.
german	2021	Pre-ChatGPT	2021-11-21	Als neuestes Projekt wird Spörrer zufolge nun die Barrierefreiheit ins Auge gefasst.
german	2021	Pre-ChatGPT	2021-01-14	Also gönnte sie sich ab und an einen Ausflug ins Kaufhaus Lafayette, wo es Leonidas- Pralinen und kandierte Orangenstangen zu kaufen gab.
german	2021	Pre-ChatGPT	2021-09-06	Also ich weiß nicht ganz genau, für was das Gesetz denn geschaffen worden ist.
german	2021	Pre-ChatGPT	2021-03-04	Also lautet die Frage der Ethik irgendwann: Darf der Mensch noch ans Steuer?
german	2021	Pre-ChatGPT	2021-09-28	Also musste der Trainer Roman Gehrmann, der 2019 aus Freiberg gekommen war, gehen.
german	2021	Pre-ChatGPT	2021-09-22	Also traf der junge Mann eine mutige Entscheidung.
german	2021	Pre-ChatGPT	2021-04-10	Also weder zum Testen gehen noch vorhaben, sich impfen zu lassen - und sich auch nicht mehr informieren.
german	2021	Pre-ChatGPT	2021-09-21	Als Pionier und Schrittmacher der Branche plant, baut und betreibt Deutsche Glasfaser anbieteroffene Glasfaseranschlüsse für Privathaushalte, Unternehmen und öffentliche Einrichtungen.
german	2021	Pre-ChatGPT	2021-03-24	Als Produzentin unterstützt sie mit ihrer Firma Komplizen Film junge Filmschaffende.
german	2021	Pre-ChatGPT	2021-12-13	Als professioneller Partner erweist sich in diesem Zusammenhang der spezialisierte Sicherheitsdienst in Berlin solcher Dienste sind sowohl Privatpersonen als auch gewerblichen und kommunalen Einrichtungen ein kompetenter Partner in Sachen Sicherheit.
german	2021	Pre-ChatGPT	2021-11-30	Als Reaktion auf Conaies Forderung, die Kraftstoffpreise nicht zu erhöhen, fror Guillermo Lasso die Preise bei 2,55 US-Dollar pro Gallone Benzin und 1,90 US-Dollar pro Gallone Diesel ein.
german	2021	Pre-ChatGPT	2021-12-09	Als Reaktion wurde der 19-jährige Verteidiger Maximilian Menner von den Selber Wölfen nachverpflichtet, mit Christian Kretschmann und Jan-Luca Schumacher sind zwei weitere Stürmer am vergangenen Dienstag ins Line-Up zurückgekehrt.
german	2021	Pre-ChatGPT	2021-01-12	Als sein Sehvermögen jedoch immer weiter nachließ, riet ihm sein Arbeitgeber, die Stadt Memmingen, 2007 zur Frührente.
german	2021	Pre-ChatGPT	2021-12-19	Als sie den Leuchttisch anknipst, jubeln die Farben des Fensters erst richtig auf.
german	2021	Pre-ChatGPT	2021-12-24	Als «SRF 3 Best Talent Sport» 2021 wird Biathletin Amy Baserga und nicht Hürdenstar Ditaji Kambundji ausgezeichnet.
german	2021	Pre-ChatGPT	2021-06-20	Als Staatsoberhaupt sollte König Willem-Alexander (54) eigentlich mit gutem Beispiel vorangehen, die Einhaltung der Corona-Regeln scheint ihm jedoch Probleme zu bereiten.
german	2021	Pre-ChatGPT	2021-06-14	Als Tochter einer Bauunternehmer-Familie hatte sie an Vertreter keine gute Erinnerung.
german	2021	Pre-ChatGPT	2021-04-03	Als Trauerkloß-Band gestartet, haben The Antlers ihre Palette inzwischen aufgehellt.
german	2021	Pre-ChatGPT	2021-06-07	Als Ursache für die Mängel werden Versäumnisse bei Frontex selbst, aber auch aufseiten der EU-Staaten genannt.
german	2021	Pre-ChatGPT	2021-10-11	Als verbindendes Element das Soziale voranstellen – auf diese Strategie können sich die meisten Genossen einigen.
german	2021	Pre-ChatGPT	2021-10-22	Als zu dem im Folgenden besprochenen Titel noch einen zweite Rezension bei der Redaktion einging, war die erste Reaktion: Oh, da war ein anderer Autor leider schneller.
german	2021	Pre-ChatGPT	2021-10-16	Altach -Tabellenführer Red Bull Salzburg ist in der Fußball-Bundesliga beim SCR Altach überraschend nicht über ein 1:1 (1:1) hinausgekommen.
german	2021	Pre-ChatGPT	2021-10-23	Altmeister Severin Freund (Rastbüchl) kam nicht über Platz zwölf hinaus.
german	2021	Pre-ChatGPT	2021-06-27	Alt und Jung feiern gemeinsam oder auch getrennt, tanzen zu russischen und englischsprachigen Hits.
german	2021	Pre-ChatGPT	2021-07-18	Am 10. Mai hatte die Hamas am Jerusalem-Tag Raketen auf die Stadt gefeuert.
german	2021	Pre-ChatGPT	2021-05-09	Am 13. Juni kommt das Covid-19-Gesetz in der Schweiz zur Abstimmung.
german	2021	Pre-ChatGPT	2021-03-17	Am 13. März traten dort 79 Covid-19-Fälle auf, acht davon verursacht durch die neue Mutation, wie die Sequenzierung ergab.
german	2021	Pre-ChatGPT	2021-09-02	Am 14.05.2021 wurde das 52-Wochen-Hoch der Bayer-Aktie mit 57,73 Euro notiert (17,4 Prozent über dem aktuellen Kurs), das 52-Wochen-Tief wurde mit 39,91 Euro am 30.10.2020 verzeichnet.
german	2021	Pre-ChatGPT	2021-10-09	Am 15. Jänner 2017 berichtet Frischmann an eine Chatgruppe mit Mitarbeitern aus dem Finanzministerium, dass der Westendorfer Bote angerufen hätte und Auszüge der morgigen Rede des Bundesministers wolle.
german	2021	Pre-ChatGPT	2021-01-07	Am 16. Dezember bestätigten sich diese bösen Vorahnungen dann: Der harte Lockdown trat in Kraft.
german	2021	Pre-ChatGPT	2021-11-17	Am 19. November 2021 ist es für Österreich so weit: Die Expo in Dubai wird ganz im Zeichen Österreichs stehen.
german	2021	Pre-ChatGPT	2021-10-01	Am 1. Oktober fangen die neuen Rekruten ihre Ausbildung bei der Polizei an der Fachhochschule in Güstrow an.
german	2021	Pre-ChatGPT	2021-01-16	Am 21. Januar soll die nächste BVV in Präsenz stattfinden.
german	2021	Pre-ChatGPT	2021-08-25	Am 23.08.2021 wurde das 52-Wochen-Hoch der AbbVie-Aktie mit 104,00 Euro notiert (1,0 Prozent über dem aktuellen Kurs), das 52-Wochen-Tief wurde mit 67,68 Euro am 29.10.2020 verzeichnet.
german	2021	Pre-ChatGPT	2021-09-08	Am 23. April 2005 lädt Karim, einer der drei Gründer der Videoplattform Youtube, den neunzehn Sekunden langen Clip mit schlechter Bildqualität ins Netz.
german	2021	Pre-ChatGPT	2021-04-26	"Am 23. April 2021 haben Chopin et al und Hyperstrange das bereits Anfang des Jahres für PC erschienene und auf bis dato ""sehr positiv"" bewertete Arcade-Spiel auch für Nintendo Switch veröffentlicht."
german	2021	Pre-ChatGPT	2021-12-01	Am 23. November wurde in der Müllerstraße 38 in Wedding ein Mann (39) erschossen.
german	2021	Pre-ChatGPT	2021-03-08	Am 24. Spieltag der 2. Bundesliga hat Eintracht Braunschweig das Abstiegsduell gegen den SV Sandhausen spät mit 1:0 gewonnen.
german	2021	Pre-ChatGPT	2021-01-02	Am 5. Dezember sank die Kurve des Reproduktionswerts unter 1. Seit dem 20. Dezember steigt sie wieder leicht an.
german	2021	Pre-ChatGPT	2021-07-22	Am 7. Dezember 2020 filmte eine Überwachungskamera Diana Bodi an einem Geldautomaten der Kreissparkasse Böblingen in Aidlingen bei Stuttgart.
german	2021	Pre-ChatGPT	2021-11-08	Am Abend bauten die von der polnischen Regierung auf 3000 bis 4000 Menschen geschätzte Gruppe Zelte im Grenzbereich auf und entzündeten Lagerfeuer.
german	2021	Pre-ChatGPT	2021-10-20	Am Albert-Schweitzer-Gymnasium sei ohnehin der Einbau einer Lüftungsanlage vorgesehen, dort würden zusätzliche Luftfilter nichts bringen.
german	2021	Pre-ChatGPT	2021-08-23	Am Balhorner Feld in Paderborn ist in der Nacht das Vereinsheim einer Kleingartenanlage abgebrannt.
german	2021	Pre-ChatGPT	2021-04-25	Am Dienstagabend gilt der Fokus der Champions League und dem ersten Halbfinal-Duell mit dem FC Chelsea.
german	2021	Pre-ChatGPT	2021-02-24	Am Dienstagabend trieb er es dann auf die Spitze.
german	2021	Pre-ChatGPT	2021-08-08	Am Dienstag beraten Merkel und die Länderchefs über den weiteren Pandemie-Kurs.
german	2021	Pre-ChatGPT	2021-05-26	Am Dienstag meldete das RKI den Wert 78,6.
german	2021	Pre-ChatGPT	2021-11-17	Am Dienstagmorgen, 16.11.2021, gegen 07:50 Uhr, befuhrt ein Lkw-Fahrer die L110 von Freiamt kommend in Richtung Eckacker.
german	2021	Pre-ChatGPT	2021-02-13	Am Dienstag teilte das IOC mit, Moris Aussagen seien „absolut unangemessen und widersprechen den Verpflichtungen des IOC und den Reformen der Agenda 2020“.
german	2021	Pre-ChatGPT	2021-08-25	Am Dienstag und in der Nacht zu Mittwoch wurde nach Angaben der Bahn daran gearbeitet, dass etwa 860 Züge im Fern- sowie rund 21.000 Züge im Regional- und S-Bahnverkehr wieder nach dem normalen Fahrplan verkehren können.
